,open_CVX,high_CVX,low_CVX,close_CVX,volume_CVX
2024-06-27 10:56:00,154.2551,154.3169,154.2526,154.2872,16922
2024-06-27 10:57:00,154.2872,154.2971,154.2378,154.2674,5585
2024-06-27 10:58:00,154.2773,154.2779,154.2279,154.2279,6080
2024-06-27 10:59:00,154.2180,154.2773,154.2081,154.2773,5088
2024-06-27 11:00:00,154.2773,154.3268,154.2773,154.3119,11694
2024-06-27 11:01:00,154.2971,154.2971,154.2279,154.2427,9122
2024-06-27 11:02:00,154.2575,154.2763,154.2575,154.2763,3237
2024-06-27 11:03:00,154.2674,154.2674,154.1982,154.1982,5970
2024-06-27 11:04:00,154.1982,154.2031,154.1685,154.1784,4114
2024-06-27 11:05:00,154.1685,154.1883,154.1586,154.1735,11624
2024-06-27 11:06:00,154.1685,154.1883,154.1092,154.1389,15022
2024-06-27 11:07:00,154.1339,154.1784,154.1290,154.1290,5655
2024-06-27 11:08:00,154.1191,154.1488,154.0993,154.1191,6532
2024-06-27 11:09:00,154.0993,154.1136,154.0795,154.0894,4837
2024-06-27 11:10:00,154.0993,154.0993,154.0301,154.0499,9884
2024-06-27 11:11:00,154.0499,154.0667,153.9806,154.0103,14070
2024-06-27 11:12:00,154.0103,154.0894,154.0103,154.0795,5355
2024-06-27 11:13:00,154.0400,154.1191,154.0103,154.0103,17103
2024-06-27 11:14:00,154.0103,154.0301,153.9312,153.9608,7328
2024-06-27 11:15:00,153.9696,153.9955,153.9262,153.9806,11818
2024-06-27 11:16:00,153.9856,154.0004,153.9608,153.9806,4980
2024-06-27 11:17:00,153.9806,154.0103,153.9707,154.0103,6995
2024-06-27 11:18:00,154.0202,154.1092,154.0202,154.0696,8862
2024-06-27 11:19:00,154.0597,154.1240,154.0597,154.1240,8506
2024-06-27 11:20:00,154.1191,154.1191,154.0400,154.0597,7870
2024-06-27 11:21:00,154.0597,154.0993,154.0597,154.0894,7223
2024-06-27 11:22:00,154.0993,154.1092,154.0696,154.0993,7393
2024-06-27 11:23:00,154.1092,154.2477,154.1092,154.2477,9299
2024-06-27 11:24:00,154.2674,154.3169,154.2575,154.2906,12369
2024-06-27 11:25:00,154.2872,154.3268,154.2823,154.2872,10461
2024-06-27 11:26:00,154.2773,154.3564,154.2625,154.3416,22289
2024-06-27 11:27:00,154.3861,154.3861,154.3367,154.3663,7302
2024-06-27 11:28:00,154.3663,154.4455,154.3663,154.4405,6352
2024-06-27 11:29:00,154.4652,154.5236,154.4652,154.5048,14708
2024-06-27 11:30:00,154.5246,154.6433,154.5149,154.6334,14487
2024-06-27 11:31:00,154.6511,154.7273,154.6511,154.6630,20352
2024-06-27 11:32:00,154.6729,154.7125,154.6532,154.7026,7319
2024-06-27 11:33:00,154.7026,154.7619,154.7026,154.7521,8786
2024-06-27 11:34:00,154.7619,154.9004,154.7224,154.8510,28735
2024-06-27 11:35:00,154.8510,154.9301,154.8114,154.9202,14231
2024-06-27 11:36:00,154.9004,154.9004,154.7619,154.7817,22941
2024-06-27 11:37:00,154.7817,154.8015,154.7619,154.7793,24465
2024-06-27 11:38:00,154.7619,154.7718,154.7224,154.7422,9583
2024-06-27 11:39:00,154.7323,154.7323,154.6532,154.6728,7561
2024-06-27 11:40:00,154.6630,154.6927,154.6538,154.6680,5308
2024-06-27 11:41:00,154.6680,154.6729,154.5938,154.5938,13513
2024-06-27 11:42:00,154.5938,154.5938,154.4751,154.4850,11751
2024-06-27 11:43:00,154.4999,154.5246,154.4158,154.4949,12830
2024-06-27 11:44:00,154.4949,154.5444,154.4751,154.5394,8680
2024-06-27 11:45:00,154.5394,154.5394,154.4751,154.4751,4675
2024-06-27 11:46:00,154.4850,154.5027,154.3268,154.3367,11679
2024-06-27 11:47:00,154.3466,154.3762,154.3268,154.3268,7614
2024-06-27 11:48:00,154.3466,154.3466,154.2872,154.2872,9035
2024-06-27 11:49:00,154.2971,154.3663,154.2674,154.3663,11512
2024-06-27 11:50:00,154.3466,154.3663,154.3169,154.3466,6255
2024-06-27 11:51:00,154.3466,154.3466,154.2674,154.2724,5480
2024-06-27 11:52:00,154.2674,154.3070,154.2674,154.2773,6651
2024-06-27 11:53:00,154.2773,154.2773,154.2180,154.2279,5874
2024-06-27 11:54:00,154.2378,154.2427,154.2180,154.2180,3938
2024-06-27 11:55:00,154.2081,154.2477,154.1883,154.2279,5921
2024-06-27 11:56:00,154.2344,154.2575,154.2180,154.2378,8348
2024-06-27 11:57:00,154.2378,154.2378,154.2279,154.2328,3176
2024-06-27 11:58:00,154.2378,154.2971,154.2378,154.2823,13125
2024-06-27 11:59:00,154.2773,154.2872,154.2477,154.2477,10473
2024-06-27 12:00:00,154.2378,154.2477,154.2180,154.2180,5072
2024-06-27 12:01:00,154.2279,154.2279,154.1685,154.1883,6918
2024-06-27 12:02:00,154.1982,154.2081,154.1488,154.1580,4371
2024-06-27 12:03:00,154.1784,154.1784,154.1191,154.1191,4271
2024-06-27 12:04:00,154.1191,154.1290,154.0795,154.0795,11711
2024-06-27 12:05:00,154.0795,154.0993,154.0696,154.0696,6694
2024-06-27 12:06:00,154.0696,154.0696,154.0499,154.0499,2042
2024-06-27 12:07:00,154.0705,154.1042,154.0400,154.0400,8657
2024-06-27 12:08:00,154.0301,154.0845,154.0301,154.0795,2498
2024-06-27 12:09:00,154.1092,154.1092,154.0894,154.0894,3908
2024-06-27 12:10:00,154.0795,154.0795,154.0400,154.0647,4764
2024-06-27 12:11:00,154.0795,154.0993,154.0597,154.0894,6316
2024-06-27 12:12:00,154.0696,154.1290,154.0597,154.0993,15628
2024-06-27 12:13:00,154.1092,154.1389,154.1066,154.1389,3381
2024-06-27 12:14:00,154.1319,154.1586,154.1092,154.1300,8814
2024-06-27 12:15:00,154.1290,154.1290,154.0795,154.1178,4687
2024-06-27 12:16:00,154.1191,154.1389,154.1191,154.1191,2685
2024-06-27 12:17:00,154.1191,154.1290,154.1092,154.1092,2251
2024-06-27 12:18:00,154.1175,154.1290,154.1092,154.1290,3989
2024-06-27 12:19:00,154.1290,154.1784,154.1290,154.1784,2814
2024-06-27 12:20:00,154.1586,154.1685,154.1275,154.1275,5519
2024-06-27 12:21:00,154.1290,154.1784,154.1191,154.1685,10348
2024-06-27 12:22:00,154.1784,154.1784,154.0894,154.0894,11100
2024-06-27 12:23:00,154.0993,154.1488,154.0904,154.1092,7164
2024-06-27 12:24:00,154.0993,154.1191,154.0993,154.1039,3367
2024-06-27 12:25:00,154.1240,154.1389,154.0894,154.0993,14232
2024-06-27 12:26:00,154.1087,154.1141,154.0894,154.1141,5873
2024-06-27 12:27:00,154.1092,154.1290,154.0795,154.0894,4771
2024-06-27 12:28:00,154.0696,154.1092,154.0696,154.0894,11914
2024-06-27 12:29:00,154.0993,154.0993,154.0696,154.0894,5228
2024-06-27 12:30:00,154.0993,154.1042,154.0696,154.0894,13787
2024-06-27 12:31:00,154.0795,154.0795,154.0597,154.0647,4526
2024-06-27 12:32:00,154.0795,154.1290,154.0696,154.1191,6957
2024-06-27 12:33:00,154.1170,154.1490,154.0894,154.1191,9680
2024-06-27 12:34:00,154.1290,154.1488,154.0696,154.0696,5749
2024-06-27 12:35:00,154.0597,154.0597,154.0004,154.0004,7571
2024-06-27 12:36:00,154.0103,154.0795,154.0103,154.0301,6651
2024-06-27 12:37:00,154.0350,154.0350,153.9509,154.0053,7069
2024-06-27 12:38:00,153.9905,153.9905,153.9707,153.9707,2256
2024-06-27 12:39:00,153.9707,153.9707,153.9312,153.9312,8436
2024-06-27 12:40:00,153.9509,153.9707,153.9509,153.9707,2862
2024-06-27 12:41:00,153.9509,154.0597,153.9509,154.0597,6735
2024-06-27 12:42:00,154.0301,154.0499,154.0202,154.0400,5774
2024-06-27 12:43:00,154.0400,154.0597,154.0350,154.0597,4009
2024-06-27 12:44:00,154.0746,154.0894,154.0597,154.0647,3715
2024-06-27 12:45:00,154.0499,154.1191,154.0499,154.0993,7016
2024-06-27 12:46:00,154.1092,154.1092,154.0795,154.0993,3954
2024-06-27 12:47:00,154.0944,154.1586,154.0795,154.1586,13416
2024-06-27 12:48:00,154.1685,154.2229,154.1685,154.2229,4324
2024-06-27 12:49:00,154.2180,154.2575,154.1982,154.2477,13029
2024-06-27 12:50:00,154.2526,154.2773,154.2378,154.2773,5483
2024-06-27 12:51:00,154.2872,154.3169,154.2674,154.3169,12288
2024-06-27 12:52:00,154.3268,154.3663,154.3169,154.3663,5831
2024-06-27 12:53:00,154.3717,154.3861,154.3269,154.3367,11525
2024-06-27 12:54:00,154.3466,154.3564,154.3268,154.3416,2805
2024-06-27 12:55:00,154.3367,154.3564,154.3268,154.3564,8342
2024-06-27 12:56:00,154.3466,154.3762,154.3367,154.3367,6740
2024-06-27 12:57:00,154.3268,154.4257,154.2971,154.4158,6871
2024-06-27 12:58:00,154.4356,154.4356,154.4059,154.4257,6476
2024-06-27 12:59:00,154.4356,154.4356,154.3663,154.3663,7835
2024-06-27 13:00:00,154.3861,154.3960,154.3762,154.3861,10457
2024-06-27 13:01:00,154.4059,154.4257,154.3564,154.3564,6506
2024-06-27 13:02:00,154.3564,154.3564,154.3070,154.3515,5023
2024-06-27 13:03:00,154.3466,154.3466,154.2773,154.2872,6133
2024-06-27 13:04:00,154.2971,154.3169,154.2872,154.2872,5620
2024-06-27 13:05:00,154.3070,154.3070,154.2674,154.2703,6835
2024-06-27 13:06:00,154.2872,154.3268,154.2674,154.3169,14941
2024-06-27 13:07:00,154.3070,154.3367,154.3070,154.3169,6591
2024-06-27 13:08:00,154.3268,154.3466,154.2971,154.3268,9768
2024-06-27 13:09:00,154.3367,154.3367,154.2279,154.2378,9502
2024-06-27 13:10:00,154.2477,154.2922,154.2477,154.2872,12515
2024-06-27 13:11:00,154.2922,154.2922,154.2378,154.2575,5258
2024-06-27 13:12:00,154.2872,154.3367,154.2674,154.3268,9428
2024-06-27 13:13:00,154.3169,154.3268,154.3070,154.3268,2454
2024-06-27 13:14:00,154.3070,154.3089,154.2872,154.2872,7373
2024-06-27 13:15:00,154.2872,154.2922,154.2773,154.2872,4197
2024-06-27 13:16:00,154.2872,154.3367,154.2773,154.3268,7156
2024-06-27 13:17:00,154.3169,154.3812,154.3169,154.3812,7215
2024-06-27 13:18:00,154.3663,154.3762,154.3169,154.3218,5310
2024-06-27 13:19:00,154.3169,154.3268,154.3070,154.3119,1776
2024-06-27 13:20:00,154.3169,154.3218,154.2872,154.2872,6920
2024-06-27 13:21:00,154.2773,154.3070,154.2773,154.2971,5180
2024-06-27 13:22:00,154.3070,154.3070,154.2872,154.2971,3310
2024-06-27 13:23:00,154.2872,154.2971,154.2575,154.2872,6182
2024-06-27 13:24:00,154.2971,154.3515,154.2971,154.3515,4184
2024-06-27 13:25:00,154.3663,154.3663,154.3268,154.3367,6304
2024-06-27 13:26:00,154.3465,154.3861,154.3465,154.3663,5145
2024-06-27 13:27:00,154.3762,154.4158,154.3762,154.4059,5769
2024-06-27 13:28:00,154.4059,154.4059,154.3861,154.3959,7589
2024-06-27 13:29:00,154.3762,154.3970,154.3466,154.3466,7139
2024-06-27 13:30:00,154.3564,154.3564,154.2971,154.3070,6094
2024-06-27 13:31:00,154.3176,154.3713,154.3176,154.3564,4818
2024-06-27 13:32:00,154.3713,154.3960,154.3564,154.3564,5388
2024-06-27 13:33:00,154.3466,154.3466,154.2971,154.3070,5266
2024-06-27 13:34:00,154.3070,154.3217,154.2872,154.2921,6481
2024-06-27 13:35:00,154.2971,154.3021,154.2477,154.2575,5557
2024-06-27 13:36:00,154.2674,154.3268,154.2674,154.3218,4630
2024-06-27 13:37:00,154.3218,154.3367,154.2872,154.2978,5925
2024-06-27 13:38:00,154.3070,154.3110,154.2773,154.2823,6177
2024-06-27 13:39:00,154.2872,154.2971,154.2773,154.2872,4220
2024-06-27 13:40:00,154.3070,154.3070,154.2773,154.2823,5448
2024-06-27 13:41:00,154.2884,154.2884,154.2585,154.2773,10330
2024-06-27 13:42:00,154.2674,154.2971,154.2674,154.2724,9031
2024-06-27 13:43:00,154.2674,154.2773,154.2180,154.2180,4357
2024-06-27 13:44:00,154.2477,154.2872,154.2378,154.2773,7270
2024-06-27 13:45:00,154.2674,154.2971,154.2575,154.2964,2592
2024-06-27 13:46:00,154.2971,154.2971,154.2773,154.2773,7675
2024-06-27 13:47:00,154.2674,154.2674,154.2378,154.2378,2854
2024-06-27 13:48:00,154.2477,154.2872,154.2477,154.2773,3780
2024-06-27 13:49:00,154.2971,154.2971,154.2773,154.2872,4829
2024-06-27 13:50:00,154.2823,154.2823,154.2279,154.2378,7372
2024-06-27 13:51:00,154.2575,154.3070,154.2575,154.3021,4316
2024-06-27 13:52:00,154.2872,154.3070,154.2872,154.3021,2083
2024-06-27 13:53:00,154.2872,154.3119,154.2773,154.3119,6687
2024-06-27 13:54:00,154.3182,154.3564,154.3182,154.3466,7605
2024-06-27 13:55:00,154.3466,154.3611,154.2971,154.2971,5484
2024-06-27 13:56:00,154.2971,154.2971,154.2674,154.2674,2294
2024-06-27 13:57:00,154.2724,154.2872,154.2674,154.2773,2213
2024-06-27 13:58:00,154.2674,154.2674,154.2477,154.2526,4984
2024-06-27 13:59:00,154.2477,154.2575,154.2279,154.2279,5361
2024-06-27 14:00:00,154.2279,154.2281,154.1883,154.2229,13376
2024-06-27 14:01:00,154.2081,154.2378,154.1685,154.2328,15228
2024-06-27 14:02:00,154.2476,154.2477,154.1883,154.1982,7227
2024-06-27 14:03:00,154.1883,154.1883,154.1191,154.1290,6142
2024-06-27 14:04:00,154.1438,154.1488,154.1092,154.1290,11410
2024-06-27 14:05:00,154.1191,154.1191,154.0499,154.0597,5439
2024-06-27 14:06:00,154.0597,154.0795,154.0597,154.0696,3431
2024-06-27 14:07:00,154.0795,154.1092,154.0795,154.0894,7505
2024-06-27 14:08:00,154.0993,154.0993,154.0894,154.0894,3427
2024-06-27 14:09:00,154.0894,154.0894,154.0696,154.0884,6368
2024-06-27 14:10:00,154.0785,154.1290,154.0696,154.1290,9742
2024-06-27 14:11:00,154.1325,154.1325,154.0894,154.1141,4668
2024-06-27 14:12:00,154.1290,154.1586,154.1102,154.1102,9384
2024-06-27 14:13:00,154.1191,154.1191,154.0993,154.1024,3790
2024-06-27 14:14:00,154.1191,154.1290,154.1092,154.1141,6264
2024-06-27 14:15:00,154.1191,154.1290,154.0993,154.1092,7710
2024-06-27 14:16:00,154.1092,154.1092,154.0597,154.0695,10308
2024-06-27 14:17:00,154.0597,154.1092,154.0597,154.1042,9321
2024-06-27 14:18:00,154.0993,154.0993,154.0746,154.0795,3604
2024-06-27 14:19:00,154.0696,154.0795,154.0400,154.0795,5430
2024-06-27 14:20:00,154.0993,154.1141,154.0894,154.0993,2776
2024-06-27 14:21:00,154.0993,154.0993,154.0437,154.0437,8285
2024-06-27 14:22:00,154.0499,154.0944,154.0499,154.0894,2799
2024-06-27 14:23:00,154.0894,154.0993,154.0795,154.0894,6643
2024-06-27 14:24:00,154.0905,154.0905,154.0400,154.0400,8284
2024-06-27 14:25:00,154.0499,154.0499,154.0152,154.0152,6681
2024-06-27 14:26:00,154.0152,154.0202,153.9907,154.0078,8020
2024-06-27 14:27:00,154.0004,154.0103,153.9708,153.9708,6559
2024-06-27 14:28:00,153.9905,154.0499,153.9905,154.0202,7093
2024-06-27 14:29:00,154.0400,154.0499,154.0251,154.0251,3226
2024-06-27 14:30:00,154.0202,154.0202,153.9905,154.0103,7039
2024-06-27 14:31:00,154.0103,154.0301,154.0004,154.0301,5814
2024-06-27 14:32:00,154.0301,154.0301,154.0103,154.0103,8033
2024-06-27 14:33:00,154.0103,154.0301,153.9905,154.0301,8036
2024-06-27 14:34:00,154.0400,154.0884,154.0400,154.0795,3788
2024-06-27 14:35:00,154.0696,154.0894,154.0597,154.0696,5864
2024-06-27 14:36:00,154.0597,154.0696,154.0202,154.0202,5817
2024-06-27 14:37:00,154.0103,154.0103,153.9608,153.9608,6138
2024-06-27 14:38:00,153.9608,153.9905,153.9608,153.9717,4797
2024-06-27 14:39:00,153.9806,153.9905,153.9707,153.9905,3877
2024-06-27 14:40:00,154.0103,154.0301,154.0004,154.0004,8498
2024-06-27 14:41:00,153.9956,154.0499,153.9956,154.0202,6705
2024-06-27 14:42:00,154.0202,154.0202,154.0077,154.0077,4479
2024-06-27 14:43:00,154.0103,154.0894,153.9806,154.0894,12806
2024-06-27 14:44:00,154.0894,154.0993,154.0499,154.0894,12086
2024-06-27 14:45:00,154.0993,154.1191,154.0869,154.0894,8266
2024-06-27 14:46:00,154.0993,154.0993,154.0597,154.0894,8407
2024-06-27 14:47:00,154.0894,154.1685,154.0795,154.1685,7418
2024-06-27 14:48:00,154.1883,154.2832,154.1883,154.2379,11452
2024-06-27 14:49:00,154.2477,154.2872,154.2425,154.2773,6637
2024-06-27 14:50:00,154.2872,154.3070,154.1784,154.1883,63497
2024-06-27 14:51:00,154.1784,154.2081,154.1586,154.1785,12587
2024-06-27 14:52:00,154.1883,154.2081,154.1784,154.2081,7672
2024-06-27 14:53:00,154.2179,154.2180,154.1982,154.1982,5562
2024-06-27 14:54:00,154.2081,154.2180,154.1685,154.1784,10903
2024-06-27 14:55:00,154.1883,154.2081,154.1784,154.1982,4526
2024-06-27 14:56:00,154.1883,154.2180,154.1883,154.2180,4355
2024-06-27 14:57:00,154.2180,154.2279,154.1784,154.1878,4741
2024-06-27 14:58:00,154.1784,154.2180,154.1784,154.2081,8304
2024-06-27 14:59:00,154.2081,154.2279,154.1982,154.2081,11782
2024-06-27 15:00:00,154.2081,154.2773,154.1982,154.2180,42320
2024-06-27 15:01:00,154.2378,154.2575,154.1784,154.2180,12893
2024-06-27 15:02:00,154.2180,154.2575,154.2180,154.2477,2572
2024-06-27 15:03:00,154.2674,154.2773,154.2674,154.2674,4761
2024-06-27 15:04:00,154.2575,154.3070,154.2575,154.2872,7474
2024-06-27 15:05:00,154.2872,154.2872,154.2674,154.2823,7385
2024-06-27 15:06:00,154.2773,154.2872,154.2526,154.2872,10247
2024-06-27 15:07:00,154.2773,154.2872,154.2674,154.2674,4146
2024-06-27 15:08:00,154.2664,154.2664,154.2378,154.2378,5696
2024-06-27 15:09:00,154.2575,154.2773,154.2477,154.2654,6671
2024-06-27 15:10:00,154.2773,154.2971,154.2773,154.2872,7894
2024-06-27 15:11:00,154.2773,154.2774,154.2477,154.2773,3534
2024-06-27 15:12:00,154.2773,154.3070,154.2674,154.2773,7703
2024-06-27 15:13:00,154.2773,154.3070,154.2674,154.2971,5179
2024-06-27 15:14:00,154.2872,154.2970,154.2674,154.2970,9046
2024-06-27 15:15:00,154.2872,154.2872,154.2674,154.2723,4058
2024-06-27 15:16:00,154.2724,154.2773,154.2180,154.2474,8084
2024-06-27 15:17:00,154.2477,154.2674,154.2378,154.2575,5320
2024-06-27 15:18:00,154.2674,154.3466,154.2674,154.2872,13111
2024-06-27 15:19:00,154.2859,154.2971,154.2575,154.2773,4862
2024-06-27 15:20:00,154.2971,154.3268,154.2872,154.3070,8068
2024-06-27 15:21:00,154.2972,154.3367,154.2773,154.3169,7464
2024-06-27 15:22:00,154.3169,154.3367,154.2872,154.3367,8609
2024-06-27 15:23:00,154.3466,154.4059,154.3466,154.3663,10004
2024-06-27 15:24:00,154.3663,154.3960,154.3564,154.3960,6325
2024-06-27 15:25:00,154.3960,154.3960,154.3750,154.3861,5968
2024-06-27 15:26:00,154.3762,154.4257,154.3663,154.4108,9605
2024-06-27 15:27:00,154.4158,154.4356,154.3762,154.3762,14727
2024-06-27 15:28:00,154.3861,154.4158,154.3763,154.4059,6608
2024-06-27 15:29:00,154.4059,154.4356,154.3466,154.3752,11327
2024-06-27 15:30:00,154.3762,154.3960,154.3268,154.3466,14817
2024-06-27 15:31:00,154.3466,154.3762,154.3218,154.3762,12172
2024-06-27 15:32:00,154.3771,154.4059,154.3657,154.3861,7390
2024-06-27 15:33:00,154.3861,154.4652,154.3861,154.4652,8733
2024-06-27 15:34:00,154.4751,154.4850,154.4455,154.4850,11145
2024-06-27 15:35:00,154.4949,154.5048,154.4553,154.4652,12826
2024-06-27 15:36:00,154.4553,154.4850,154.4356,154.4455,17841
2024-06-27 15:37:00,154.4356,154.4652,154.4158,154.4652,18817
2024-06-27 15:38:00,154.4751,154.5839,154.4751,154.5839,17970
2024-06-27 15:39:00,154.5779,154.5938,154.5641,154.5938,12360
2024-06-27 15:40:00,154.5938,154.6037,154.5543,154.5796,12738
2024-06-27 15:41:00,154.5839,154.6036,154.5246,154.5839,20694
2024-06-27 15:42:00,154.5839,154.5839,154.5444,154.5543,16263
2024-06-27 15:43:00,154.5543,154.5543,154.5048,154.5196,20569
2024-06-27 15:44:00,154.5246,154.5444,154.4751,154.4850,26940
2024-06-27 15:45:00,154.4850,154.5147,154.4652,154.5048,18977
2024-06-27 15:46:00,154.5246,154.5246,154.4652,154.4850,17781
2024-06-27 15:47:00,154.4850,154.4850,154.4356,154.4553,11771
2024-06-27 15:48:00,154.4553,154.4949,154.4553,154.4801,32435
2024-06-27 15:49:00,154.4850,154.5048,154.4553,154.4850,33319
2024-06-27 15:50:00,154.4850,154.5048,154.4553,154.4652,47511
2024-06-27 15:51:00,154.4751,154.4949,154.4405,154.4455,29453
2024-06-27 15:52:00,154.4455,154.4949,154.4455,154.4751,31615
2024-06-27 15:53:00,154.4850,154.5444,154.4455,154.5196,28985
2024-06-27 15:54:00,154.5246,154.5641,154.4356,154.4356,25734
2024-06-27 15:55:00,154.4356,154.5345,154.4158,154.4949,31299
2024-06-27 15:56:00,154.5147,154.5938,154.5147,154.5543,46870
2024-06-27 15:57:00,154.5641,154.6185,154.5641,154.5641,51734
2024-06-27 15:58:00,154.5641,154.5889,154.5048,154.5345,74125
2024-06-27 15:59:00,154.5345,154.7323,154.5048,154.6433,226052
2024-06-27 16:00:00,154.6433,154.7817,154.5641,154.6037,1773930
2024-06-27 16:01:00,154.6037,154.6037,154.5284,154.6037,22639
2024-06-27 16:02:00,154.6037,155.1630,154.6037,154.6037,6313
2024-06-27 16:03:00,154.6037,154.6037,154.6037,154.6037,80463
2024-06-27 16:05:00,154.6037,154.6037,154.6037,154.6037,4433
2024-06-27 16:06:00,154.6037,154.6037,154.6037,154.6037,6829
2024-06-27 16:10:00,154.6037,154.6037,154.6037,154.6037,839586
2024-06-27 16:11:00,154.6136,154.6136,154.6037,154.6037,672
2024-06-27 16:12:00,155.1674,155.1674,154.6037,154.6037,4287
2024-06-27 16:14:00,154.6038,154.6038,154.6038,154.6038,2
2024-06-27 16:15:00,154.6037,154.6037,154.6037,154.6037,2
2024-06-27 16:16:00,154.6037,154.6037,154.6037,154.6037,19
2024-06-27 16:17:00,154.6037,154.6037,154.6037,154.6037,15
2024-06-27 16:18:00,154.6037,154.6037,154.6037,154.6037,4
2024-06-27 16:20:00,154.6037,154.6037,154.6037,154.6037,4087
2024-06-27 16:21:00,154.6037,154.6037,154.6037,154.6037,500
2024-06-27 16:22:00,154.6037,154.6037,154.6037,154.6037,37
2024-06-27 16:24:00,154.6037,154.6037,154.6037,154.6037,50
2024-06-27 16:25:00,154.6037,154.6037,154.6037,154.6037,1
2024-06-27 16:29:00,155.1674,155.1674,155.1674,155.1674,1
2024-06-27 16:31:00,154.6037,154.6037,154.6037,154.6037,6
2024-06-27 16:35:00,154.6037,154.9202,154.6037,154.9103,2644
2024-06-27 16:37:00,154.6334,154.6334,154.6334,154.6334,25
2024-06-27 16:40:00,154.6037,154.6037,154.6037,154.6037,25
2024-06-27 16:43:00,154.6037,154.6037,154.6037,154.6037,500
2024-06-27 16:46:00,154.6037,154.6037,154.6037,154.6037,15
2024-06-27 16:51:00,154.8737,154.8737,154.8737,154.8737,1
2024-06-27 16:53:00,154.6037,154.6037,154.6037,154.6037,15370
2024-06-27 16:55:00,154.6828,154.6828,154.6828,154.6828,2
2024-06-27 16:56:00,154.6828,154.6828,154.6828,154.6828,5
2024-06-27 17:04:00,154.8707,154.8707,154.6037,154.8640,14
2024-06-27 17:05:00,154.8707,154.8707,154.8707,154.8707,59
2024-06-27 17:06:00,154.6101,154.6101,154.6037,154.6037,2
2024-06-27 17:07:00,154.6532,154.6828,154.6532,154.6828,55
2024-06-27 17:12:00,154.6235,154.6532,154.6235,154.6532,12
2024-06-27 17:15:00,154.6334,154.6334,154.6334,154.6334,1
2024-06-27 17:16:00,154.6136,154.6136,154.6136,154.6136,1
2024-06-27 17:17:00,154.6136,154.6136,154.6136,154.6136,6
2024-06-27 17:18:00,154.7323,154.7323,154.7323,154.7323,1
2024-06-27 17:29:00,154.6037,154.6037,154.6037,154.6037,5
2024-06-27 17:31:00,154.6136,154.6136,154.6136,154.6136,2
2024-06-27 17:39:00,154.6037,154.6037,154.6037,154.6037,75
2024-06-27 17:52:00,154.7323,154.7323,154.7323,154.7323,5
2024-06-27 17:56:00,154.6828,154.6828,154.6828,154.6828,2
2024-06-27 17:57:00,154.6037,154.6037,154.6037,154.6037,1
2024-06-27 18:01:00,154.7323,154.7323,154.7323,154.7323,15
2024-06-27 18:11:00,154.6927,154.6927,154.6927,154.6927,7
2024-06-27 18:14:00,154.6101,154.6101,154.6101,154.6101,1
2024-06-27 18:16:00,154.7323,154.7323,154.7224,154.7224,5
2024-06-27 18:18:00,154.7323,154.7323,154.7323,154.7323,5
2024-06-27 18:29:00,154.2378,154.2378,154.2378,154.2378,30
2024-06-27 18:30:00,154.6037,154.6037,154.6037,154.6037,839586
2024-06-27 18:31:00,154.2378,154.2378,154.2378,154.2378,24
2024-06-27 18:42:00,154.6136,154.6136,154.6136,154.6136,2
2024-06-27 18:47:00,154.7323,154.7323,154.7323,154.7323,80
2024-06-27 18:53:00,154.7323,154.7323,154.7323,154.7323,50
2024-06-27 19:00:00,154.6037,154.6037,154.6037,154.6037,839586
2024-06-27 19:04:00,154.6136,154.6136,154.6136,154.6136,3
2024-06-27 19:08:00,154.7323,154.7323,154.7323,154.7323,1
2024-06-27 19:21:00,154.7323,154.7323,154.7323,154.7323,1
2024-06-27 19:24:00,154.7323,154.7323,154.7323,154.7323,50
2024-06-27 19:26:00,154.7224,154.7224,154.7224,154.7224,1
2024-06-27 19:31:00,154.6136,154.6136,154.6136,154.6136,1
2024-06-27 19:36:00,154.6235,154.6235,154.6136,154.6136,50
2024-06-27 19:37:00,154.6433,154.6433,154.6433,154.6433,5
2024-06-27 19:42:00,154.6166,154.6166,154.6166,154.6166,1
2024-06-27 19:45:00,154.7323,154.7323,154.7323,154.7323,1
2024-06-27 19:49:00,154.7323,154.7323,154.7323,154.7323,2
2024-06-27 19:52:00,154.7224,154.7224,154.7224,154.7224,20
2024-06-27 19:57:00,154.7323,154.7323,154.7323,154.7323,4
2024-06-27 19:59:00,154.7125,154.7125,154.7125,154.7125,2
2024-06-28 04:00:00,155.0290,156.3642,155.0290,155.5037,939
2024-06-28 04:01:00,155.6718,155.6718,155.6718,155.6718,4
2024-06-28 04:02:00,155.5927,155.5927,155.5927,155.5927,10
2024-06-28 04:03:00,155.5729,155.5729,155.5532,155.5532,200
2024-06-28 04:04:00,155.5532,155.5729,155.4938,155.5532,128
2024-06-28 04:06:00,155.6125,155.6224,155.6125,155.6224,18
2024-06-28 04:09:00,155.6817,155.6817,155.6718,155.6718,37
2024-06-28 04:11:00,155.6224,155.6718,155.6125,155.6718,19
2024-06-28 04:12:00,155.6323,155.6718,155.6224,155.6224,43
2024-06-28 04:13:00,155.6620,155.6620,155.5235,155.5532,168
2024-06-28 04:14:00,155.6224,155.6224,155.6224,155.6224,1
2024-06-28 04:15:00,155.7411,155.7411,155.6521,155.6521,100
2024-06-28 04:18:00,155.7411,155.7411,155.6323,155.6916,230
2024-06-28 04:21:00,155.7312,155.7312,155.7213,155.7213,30
2024-06-28 04:25:00,155.8499,155.8499,155.8499,155.8499,1
